url,title,price,description,stock,tags,categories,sku,poids,longueur,largeur,hauteur
https://scrapeme.live/shop/Doduo/,Doduo,"£,73.00","Doduo’s two heads contain completely identical brains. A scientific study reported that on rare occasions, there will be examples of this Pokémon possessing different sets of brains.",227 in stock,"doduo,Run Away,Twin Bird","Pokemon,Twin Bird",8303,86.4 kg,4,4,4
https://scrapeme.live/shop/Farfetchd/,Farfetchd,"£,185.00","Farfetch’d is always seen with a stalk from a plant of some sort. Apparently, there are good stalks and bad stalks. This Pokémon has been known to fight with others over stalks.",158 in stock,"farfetchd,Keen Eye,Wild Duck","Pokemon,Wild Duck",3808,33.1 kg,2,2,2
https://scrapeme.live/shop/Tangela/,Tangela,"£,64.00","Tangela’s vines snap off easily if they are grabbed. This happens without pain, allowing it to make a quick getaway. The lost vines are replaced by newly grown vines the very next day.",91 in stock,"Chlorophyll,tangela,Vine","Pokemon,Vine",3530,77.2 kg,3,3,3
https://scrapeme.live/shop/Chansey/,Chansey,"£,176.00","Chansey lays nutritionally excellent eggs on an everyday basis. The eggs are so delicious, they are easily and eagerly devoured by even those people who have lost their appetite.",151 in stock,"chansey,Egg,Natural Cure","Egg,Pokemon",8548,76.3 kg,3,3,3
https://scrapeme.live/shop/Rhydon/,Rhydon,"£,27.00","Rhydon has a horn that serves as a drill. It is used for destroying rocks and boulders. This Pokémon occasionally rams into streams of magma, but the armor-like hide prevents it from feeling the heat.",73 in stock,"Drill,rhydon,Rock Head","Drill,Pokemon",4900,264.6 kg,6,6,6
https://scrapeme.live/shop/Rhyhorn/,Rhyhorn,"£,124.00","Rhyhorn’s brain is very small. It is so dense, while on a run it forgets why it started running in the first place. It apparently remembers sometimes if it demolishes something.",138 in stock,"rhyhorn,Rock Head,Spikes","Pokemon,Spikes",8574,253.5 kg,3,3,3
https://scrapeme.live/shop/Weezing/,Weezing,"£,48.00","Weezing alternately shrinks and inflates its twin bodies to mix together toxic gases inside. The more the gases are mixed, the more powerful the toxins become. The Pokémon also becomes more putrid.",117 in stock,"Levitate,Poison Gas,weezing","Poison Gas,Pokemon",8429,20.9 kg,3,3,3
https://scrapeme.live/shop/Koffing/,Koffing,"£,38.00","Koffing embodies toxic substances. It mixes the toxins with raw garbage to set off a chemical reaction that results in a terribly powerful poison gas. The higher the temperature, the more gas is concocted by this Pokémon.",110 in stock,"koffing,Levitate,Poison Gas","Poison Gas,Pokemon",3303,2.2 kg,2,2,2
https://scrapeme.live/shop/Lickitung/,Lickitung,"£,142.00","Whenever Lickitung comes across something new, it will unfailingly give it a lick. It does so because it memorizes things by texture and by taste. It is somewhat put off by sour things.",291 in stock,"Licking,lickitung,Oblivious","Licking,Pokemon",5903,144.4 kg,3,3,3
https://scrapeme.live/shop/Hitmonchan/,Hitmonchan,"£,91.00",Hitmonchan is said to possess the spirit of a boxer who had been working toward a world championship. This Pokémon has an indomitable spirit and will never give up in the face of adversity.,163 in stock,"hitmonchan,Keen Eye,Punching","Pokemon,Punching",3499,110.7 kg,4,4,4
https://scrapeme.live/shop/Hitmonlee/,Hitmonlee,"£,73.00","Hitmonlee’s legs freely contract and stretch. Using these springlike legs, it bowls over foes with devastating kicks. After battle, it rubs down its legs and loosens the muscles to overcome fatigue.",269 in stock,"hitmonlee,Kicking,Limber","Kicking,Pokemon",6833,109.8 kg,4,4,4
https://scrapeme.live/shop/Marowak/,Marowak,"£,36.00",Marowak is the evolved form of a Cubone that has overcome its sadness at the loss of its mother and grown tough. This Pokémon’s tempered and hardened spirit is not easily broken.,295 in stock,"Bone Keeper,marowak,Rock Head","Bone Keeper,Pokemon",8681,99.2 kg,3,3,3
https://scrapeme.live/shop/Cubone/,Cubone,"£,177.00","Cubone pines for the mother it will never see again. Seeing a likeness of its mother in the full moon, it cries. The stains on the skull the Pokémon wears are made by the tears it sheds.",242 in stock,"cubone,Lonely,Rock Head","Lonely,Pokemon",3170,14.3 kg,1,1,1
https://scrapeme.live/shop/Exeggutor/,Exeggutor,"£,68.00","Exeggutor originally came from the tropics. Its heads steadily grow larger from exposure to strong sunlight. It is said that when the heads fall off, they group together to form Exeggcute.",292 in stock,"Chlorophyll,Coconut,exeggutor","Coconut,Pokemon",8250,264.6 kg,6,6,6
https://scrapeme.live/shop/Exeggcute/,Exeggcute,"£,126.00","This Pokémon consists of six eggs that form a closely knit cluster. The six eggs attract each other and spin around. When cracks increasingly appear on the eggs, Exeggcute is close to evolution.",144 in stock,"Chlorophyll,Egg,exeggcute","Egg,Pokemon",2494,5.5 kg,1,1,1
https://scrapeme.live/shop/Electrode/,Electrode,"£,100.00",One of Electrode’s characteristics is its attraction to electricity. It is a problematical Pokémon that congregates mostly at electrical power plants to feed on electricity that has just been generated.,230 in stock,"Ball,electrode,Static","Ball,Pokemon",1042,146.8 kg,3,3,3
https://scrapeme.live/shop/Voltorb/,Voltorb,"£,189.00",Voltorb is extremely sensitive—it explodes at the slightest of shocks. It is rumored that it was first created when a Poké Ball was exposed to a powerful pulse of energy.,245 in stock,"Ball,Static,voltorb","Ball,Pokemon",9522,22.9 kg,1,1,1
https://scrapeme.live/shop/Kingler/,Kingler,"£,72.00","Kingler has an enormous, oversized claw. It waves this huge claw in the air to communicate with others. However, because the claw is so heavy, the Pokémon quickly tires.",271 in stock,"kingler,Pincer,Shell Armor","Pincer,Pokemon",1454,132.3 kg,4,4,4
https://scrapeme.live/shop/Gyarados/,Gyarados,"£,79.00","Once Gyarados goes on a rampage, its ferociously violent blood doesn’t calm until it has burned everything down. There are records of this Pokémon’s rampages lasting a whole month.",100 in stock,"Atrocious,gyarados,Intimidate","Atrocious,Pokemon",9629,518.1 kg,21,21,21
https://scrapeme.live/shop/Magikarp/,Magikarp,"£,43.00","Magikarp is virtually useless in battle as it can only splash around. As a result, it is considered to be weak. However, it is actually a very hardy Pokémon that can survive in any body of water no matter how polluted it is.",126 in stock,"Fish,magikarp,Swift Swim","Fish,Pokemon",6706,22 kg,2,2,2
https://scrapeme.live/shop/Tauros/,Tauros,"£,63.00","This Pokémon is not satisfied unless it is rampaging at all times. If there is no opponent for Tauros to battle, it will charge at thick trees and knock them down to calm itself.",298 in stock,"Intimidate,tauros,Wild Bull","Pokemon,Wild Bull",2149,194.9 kg,4,4,4
https://scrapeme.live/shop/Pinsir/,Pinsir,"£,141.00","Pinsir has a pair of massive horns. Protruding from the surface of these horns are thorns. These thorns are driven deeply into the foe’s body when the pincer closes, making it tough for the foe to escape.",29 in stock,"Hyper Cutter,pinsir,Stag Beetle","Pokemon,Stag Beetle",2091,121.3 kg,4,4,4
https://scrapeme.live/shop/Magmar/,Magmar,"£,130.00","In battle, Magmar blows out intensely hot flames from all over its body to intimidate its opponent. This Pokémon’s fiery bursts create heat waves that ignite grass and trees in its surroundings.",16 in stock,"Flame Body,magmar,Spitfire","Pokemon,Spitfire",8655,98.1 kg,4,4,4
https://scrapeme.live/shop/Electabuzz/,Electabuzz,"£,125.00","When a storm arrives, gangs of this Pokémon compete with each other to scale heights that are likely to be stricken by lightning bolts. Some towns use Electabuzz in place of lightning rods.",63 in stock,"electabuzz,Electric,Static","Electric,Pokemon",7699,66.1 kg,3,3,3
https://scrapeme.live/shop/Jynx/,Jynx,"£,138.00","Jynx walks rhythmically, swaying and shaking its hips as if it were dancing. Its motions are so bouncingly alluring, people seeing it are compelled to shake their hips without giving any thought to what they are doing.",197 in stock,"Human Shape,jynx,Oblivious","Human Shape,Pokemon",1615,89.5 kg,4,4,4
https://scrapeme.live/shop/Scyther/,Scyther,"£,85.00","Scyther is blindingly fast. Its blazing speed enhances the effectiveness of the twin scythes on its forearms. This Pokémon’s scythes are so effective, they can slice through thick logs in one wicked stroke.",139 in stock,"Mantis,scyther,Swarm","Mantis,Pokemon",5181,123.5 kg,4,4,4
https://scrapeme.live/shop/Mr-mime/,Mr-mime,"£,144.00","Mr. Mime is a master of pantomime. Its gestures and motions convince watchers that something unseeable actually exists. Once the watchers are convinced, the unseeable thing exists as if it were real.",105 in stock,"Barrier,mr-mime,Soundproof","Barrier,Pokemon",9469,120.1 kg,4,4,4
https://scrapeme.live/shop/Starmie/,Starmie,"£,176.00",Starmie swims through water by spinning its star-shaped body as if it were a propeller on a ship. The core at the center of this Pokémon’s body glows in seven colors.,283 in stock,"Mysterious,Natural Cure,starmie","Mysterious,Pokemon",7984,176.4 kg,3,3,3
https://scrapeme.live/shop/Staryu/,Staryu,"£,166.00","Staryu apparently communicates with the stars in the night sky by flashing the red core at the center of its body. If parts of its body are torn, this Pokémon simply regenerates the missing pieces and limbs.",292 in stock,"Natural Cure,Star Shape,staryu","Pokemon,Star Shape",7802,76.1 kg,2,2,2
https://scrapeme.live/shop/Seaking/,Seaking,"£,129.00",Seaking is very protective of its eggs. The male and female will take turns patrolling around their nest and eggs. The guarding of eggs by these Pokémon goes on for over a month.,226 in stock,"Goldfish,seaking,Swift Swim","Goldfish,Pokemon",9260,86 kg,4,4,4
https://scrapeme.live/shop/Goldeen/,Goldeen,"£,170.00","Goldeen loves swimming wild and free in rivers and ponds. If one of these Pokémon is placed in an aquarium, it will shatter even the thickest glass with one ram of its horn and make its escape.",117 in stock,"goldeen,Goldfish,Swift Swim","Goldfish,Pokemon",3144,33.1 kg,2,2,2
https://scrapeme.live/shop/Seadra/,Seadra,"£,51.00","Seadra generates whirlpools by spinning its body. The whirlpools are strong enough to swallow even fishing boats. This Pokémon weakens prey with these currents, then swallows it whole.",45 in stock,"Dragon,Poison Point,seadra","Dragon,Pokemon",2148,55.1 kg,3,3,3
https://scrapeme.live/shop/Horsea/,Horsea,"£,154.00","If Horsea senses danger, it will reflexively spray a dense black ink from its mouth and try to escape. This Pokémon swims by cleverly flapping the fin on its back.",88 in stock,"Dragon,horsea,Swift Swim","Dragon,Pokemon",1885,17.6 kg,1,1,1
https://scrapeme.live/shop/Kangaskhan/,Kangaskhan,"£,164.00","If you come across a young Kangaskhan playing by itself, you must never disturb it or attempt to catch it. The baby Pokémon’s parent is sure to be in the area, and it will become violently enraged at you.",35 in stock,"Early Bird,kangaskhan,Parent","Parent,Pokemon",7268,176.4 kg,7,7,7
https://scrapeme.live/shop/Moltres/,Moltres,"£,178.00","Moltres is a legendary bird Pokémon that has the ability to control fire. If this Pokémon is injured, it is said to dip its body in the molten magma of a volcano to burn and heal itself.",208 in stock,"Flame,moltres,Pressure","Flame,Pokemon",2571,132.3 kg,6,6,6
https://scrapeme.live/shop/Zapdos/,Zapdos,"£,133.00",Zapdos is a legendary bird Pokémon that has the ability to control electricity. It usually lives in thunderclouds. The Pokémon gains power if it is stricken by lightning bolts.,265 in stock,"Electric,Pressure,zapdos","Electric,Pokemon",7213,116 kg,5,5,5
https://scrapeme.live/shop/Articuno/,Articuno,"£,77.00","Articuno is a legendary bird Pokémon that can control ice. The flapping of its wings chills the air. As a result, it is said that when this Pokémon flies, snow will fall.",101 in stock,"articuno,Freeze,Pressure","Freeze,Pokemon",6040,122.1 kg,5,5,5
https://scrapeme.live/shop/Snorlax/,Snorlax,"£,134.00",Snorlax’s typical day consists of nothing more than eating and sleeping. It is such a docile Pokémon that there are children who use its expansive belly as a place to play.,260 in stock,"Sleeping,snorlax,Thick Fat","Pokemon,Sleeping",9883,1014.1 kg,6,6,6
https://scrapeme.live/shop/Aerodactyl/,Aerodactyl,"£,56.00",Aerodactyl is a Pokémon from the age of dinosaurs. It was regenerated from genetic material extracted from amber. It is imagined to have been the king of the skies in ancient times.,257 in stock,"aerodactyl,Fossil,Rock Head","Fossil,Pokemon",1801,130.1 kg,5,5,5
https://scrapeme.live/shop/Kabutops/,Kabutops,"£,57.00",Kabutops swam underwater to hunt for its prey in ancient times. The Pokémon was apparently evolving from being a water dweller to living on land as evident from the beginnings of change in its gills and legs.,228 in stock,"kabutops,Shellfish,Swift Swim","Pokemon,Shellfish",4736,89.3 kg,4,4,4
https://scrapeme.live/shop/Kabuto/,Kabuto,"£,79.00","Kabuto is a Pokémon that has been regenerated from a fossil. However, in extremely rare cases, living examples have been discovered. The Pokémon has not changed at all for 300 million years.",187 in stock,"kabuto,Shellfish,Swift Swim","Pokemon,Shellfish",9584,25.4 kg,1,1,1
https://scrapeme.live/shop/Omastar/,Omastar,"£,61.00","Omastar uses its tentacles to capture its prey. It is believed to have become extinct because its shell grew too large and heavy, causing its movements to become too slow and ponderous.",249 in stock,"omastar,Shell Armor,Spiral","Pokemon,Spiral",3283,77.2 kg,3,3,3
https://scrapeme.live/shop/Porygon/,Porygon,"£,178.00",Porygon is capable of reverting itself entirely back to program data and entering cyberspace. This Pokémon is copy protected so it cannot be duplicated by copying.,156 in stock,"porygon,Trace,Virtual","Pokemon,Virtual",7940,80.5 kg,2,2,2
https://scrapeme.live/shop/Omanyte/,Omanyte,"£,162.00","Omanyte is one of the ancient and long-since-extinct Pokémon that have been regenerated from fossils by people. If attacked by an enemy, it withdraws itself inside its hard shell.",13 in stock,"omanyte,Shell Armor,Spiral","Pokemon,Spiral",4569,16.5 kg,1,1,1
